"FieldName","ValidationStatus","ClassName","ModelClass","LineContent","LineNo","FilePath","RepoName"
"merchantcontext.merchant.postcode","VALID","MegaJsonToElavonMessageMapper","Merchant","StringUtils.trimToEmpty( m.subMerchant().postCode() ),","446","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant","NOT_IN_CONVENTIONS","MegaJsonToElavonMessageMapper","Merchant","StringUtils.trimToEmpty( m.subMerchant().stateProvince() ) ) );","447","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant.name","VALID","MegaJsonToElavonMessageMapper","Merchant",".hasAll( merchant -> m, Merchant::name, Merchant::city ) ) {","450","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.associatedtransaction","NOT_IN_CONVENTIONS","MegaJsonToElavonMessageMapper","Transaction","AssociatedTransaction at = transactionContext.request().transaction().associatedTransaction();","470","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"routingheader.actiontype.reversal","NOT_IN_CONVENTIONS","MegaJsonToElavonMessageMapper","RoutingHeader",".actionType() != RoutingHeader.ActionType.REVERSAL &&","474","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.ordercertainty","VALID","MegaJsonToElavonMessageMapper","Transaction","transactionContext.request().transaction().orderCertainty() != ESTIMATED ) {","475","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.currencycode","VALID","MegaJsonToElavonMessageMapper","Transaction","String code = transactionContext.request().transaction().currencyCode();","496","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.transactionsource.internet","NOT_IN_CONVENTIONS","MegaJsonToElavonMessageMapper","Transaction","if ( Transaction.TransactionSource.INTERNET.equals( t.transactionSource() ) )","516","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.billingaddress.postcode","VALID","MegaJsonToElavonMessageMapper","BillingAddress","isoMessage.set( t.billingAddress().postcode(), getFieldId(), 9, 1 );","542","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.billingaddress.street","VALID","MegaJsonToElavonMessageMapper","BillingAddress","joinFields( "" "", t.billingAddress(), BillingAddress::street, BillingAddress::city,","544","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.billingaddress.state","VALID","MegaJsonToElavonMessageMapper","BillingAddress","BillingAddress::state ),","545","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.walletprovider.android_pay","NOT_IN_CONVENTIONS","MegaJsonToElavonMessageMapper","Transaction",".of( Transaction.WalletProvider.APPLE_PAY, Transaction.WalletProvider.ANDROID_PAY,","555","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.walletprovider.google_pay","NOT_IN_CONVENTIONS","MegaJsonToElavonMessageMapper","Transaction","Transaction.WalletProvider.GOOGLE_PAY )","556","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.mobilewallet.onlinepaymentcryptogram","VALID","MegaJsonToElavonMessageMapper","MobileWallet","StringUtils.substring( t.mobileWallet().onlinePaymentCryptogram(), 0, 32 ) ),","560","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.walletprovider.google_pay","NOT_IN_CONVENTIONS","MegaJsonToElavonMessageMapper","Transaction","&& Transaction.WalletProvider.GOOGLE_PAY.equals( t.walletProvider() )","585","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.walletprovider.android_pay","NOT_IN_CONVENTIONS","MegaJsonToElavonMessageMapper","Transaction",".of( Transaction.WalletProvider.APPLE_PAY, Transaction.WalletProvider.ANDROID_PAY,","590","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.walletprovider.google_pay","NOT_IN_CONVENTIONS","MegaJsonToElavonMessageMapper","Transaction","Transaction.WalletProvider.GOOGLE_PAY )","591","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.mobilewallet.onlinepaymentcryptogram","VALID","MegaJsonToElavonMessageMapper","MobileWallet","isoMessage.set( t.mobileWallet().onlinePaymentCryptogram(), getFieldId(), 13 );","593","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.paymentrecipientdateofbirth","VALID","MegaJsonToElavonMessageMapper","Transaction","Transaction::paymentRecipientDateOfBirth,","610","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.paymentrecipientaccountidentifier","VALID","MegaJsonToElavonMessageMapper","Transaction","Transaction::paymentRecipientAccountIdentifier,","611","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.paymentrecipientpostcodezip","VALID","MegaJsonToElavonMessageMapper","Transaction","Transaction::paymentRecipientPostcodeZip,","612","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.paymentrecipientlastname","VALID","MegaJsonToElavonMessageMapper","Transaction","Transaction::paymentRecipientLastName ) ) {","613","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant","NOT_IN_CONVENTIONS","MegaJsonToElavonMessageMapper","MerchantContext","Merchant m = r.merchantContext().merchant();","647","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.walletprovider.masterpass_online","NOT_IN_CONVENTIONS","MegaJsonToElavonMessageMapper","Transaction","if ( Transaction.WalletProvider.MASTERPASS_ONLINE.equals( t.walletProvider() ) ) {","654","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.walletprovider.visa_checkout","NOT_IN_CONVENTIONS","MegaJsonToElavonMessageMapper","Transaction","else if ( Transaction.WalletProvider.VISA_CHECKOUT.equals( t.walletProvider() ) ) {","663","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant.id","NOT_IN_CONVENTIONS","MegaJsonToElavonMessageMapper","Merchant","s -> m.subMerchant(), SubMerchant::id, SubMerchant::tradingName ) ) {","675","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant","NOT_IN_CONVENTIONS","MegaJsonToElavonMessageMapper","Merchant","isoMessage.set( m.subMerchant().id(), getFieldId(), 26, 1 );","677","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant.categorycode","VALID","MegaJsonToElavonMessageMapper","Merchant","isoMessage.set( m.subMerchant().categoryCode(), getFieldId(), 26, 2 );","678","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant","NOT_IN_CONVENTIONS","MegaJsonToElavonMessageMapper","Merchant","isoMessage.set( m.subMerchant().phone(), getFieldId(), 26, 3 );","680","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant","NOT_IN_CONVENTIONS","MegaJsonToElavonMessageMapper","Merchant","isoMessage.set( m.subMerchant().email(), getFieldId(), 26, 4 );","681","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.authenticationversion.threeds2","NOT_IN_CONVENTIONS","MegaJsonToElavonMessageMapper","Transaction","&& Transaction.AuthenticationVersion.threeDS2 == t.authenticationVersion() ) {","701","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.mobilewallet.onlinepaymentcryptogram","VALID","MegaJsonToElavonMessageMapper","MobileWallet","if ( t.mobileWallet().onlinePaymentCryptogram() != null","740","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.cardtype.mc","NOT_IN_CONVENTIONS","MegaJsonToElavonMessageMapper","Transaction","&& (t.cardType() == Transaction.CardType.MC","741","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.cardtype.vc","NOT_IN_CONVENTIONS","MegaJsonToElavonMessageMapper","Transaction","|| t.cardType() == Transaction.CardType.VC) ) {","742","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.mobilewallet.onlinepaymentcryptogram","VALID","MegaJsonToElavonMessageMapper","MobileWallet","isoMessage.set( t.mobileWallet().onlinePaymentCryptogram(), getFieldId(), 48 );","743","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.walletprovider.secure_remote_commerce","NOT_IN_CONVENTIONS","MegaJsonToElavonMessageMapper","Transaction","if ( Transaction.WalletProvider.SECURE_REMOTE_COMMERCE.equals( t.walletProvider() )","746","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.cardtype.mc","NOT_IN_CONVENTIONS","MegaJsonToElavonMessageMapper","Transaction","&& t.cardType() == Transaction.CardType.MC","747","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.ordercustomfields.secureremotecommercescheme","VALID","MegaJsonToElavonMessageMapper","OrderCustomFields","&& ""MASTERCARD"".equals( t.orderCustomFields().secureRemoteCommerceScheme() ) ) {","748","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.ordercustomfields.walletpaymentidentifier","VALID","MegaJsonToElavonMessageMapper","OrderCustomFields","isoMessage.set( t.orderCustomFields().walletPaymentIdentifier(), getFieldId(), 49 );","749","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.billingaddress","NOT_IN_CONVENTIONS","MegaJsonToElavonMessageMapper","BillingAddress","return transactionContext.hasAny( r -> r.transaction().billingAddress(), BillingAddress::city,","810","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.billingaddress.postcode","VALID","MegaJsonToElavonMessageMapper","BillingAddress","BillingAddress::postcode, BillingAddress::state, BillingAddress::street );","811","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"transaction.transactionsforthisorder","VALID","MegaJsonToElavonMessageMapper","Transaction","r.transaction().transactionsForThisOrder( 0 ).transaction() ), getFieldId(), 30 );","830","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant.supportedemv3dsschemes","VALID","MegaJsonToElavonMessageMapper","Merchant","final Set<Merchant.SupportedEMV3DSSchemes> supportedEMV3DSSchemes = new HashSet<>();","1079","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant","NOT_IN_CONVENTIONS","MegaJsonToElavonMessageMapper","MerchantContext","final int supportedEMV3DSSchemesSize = request.merchantContext().merchant()","1080","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
"merchantcontext.merchant.supportedemv3dsschemes","VALID","MegaJsonToElavonMessageMapper","Merchant",".add( request.merchantContext().merchant().supportedEMV3DSSchemes( i ) );","1084","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\acqElavonS2AService\src\main\java\com\mastercard\gateway\acquiring\elavon\mapping\MegaJsonToElavonMessageMapper.java","acqelavons2aservice"
